eq_y,eq_d,loss_y,loss_d,terms_added,dict_size,n_selected,S_y,S_d,S_union
x5*(-3.0599139) - (-4.967939*(x0*x1 - 1.003058*x2) + (x3*x4 - 1*(-0.2168542))*(-2.9424605)),(-x15**2*x45**2 + x15*x9 - x36 - x36 + x37**2 - x39 + x48 - (x31*(x14*(x44 + x9) - x15) + x36*x39) - 0.57465136)*0.08190405,1.1062578,0.8432821,6,56,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x0*x1*4.8066835 - (x2*5.205098 + x5),x22*x11*(-0.12761045),10.700661,0.7845778,2,52,15,"[np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(12), np.int64(14), np.int64(17), np.int64(21), np.int64(25), np.int64(30), np.int64(35), np.int64(42), np.int64(49), np.int64(50)]",[],"[np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(12), np.int64(14), np.int64(17), np.int64(21), np.int64(25), np.int64(30), np.int64(35), np.int64(42), np.int64(49), np.int64(50)]"
-x2 - x2 - x32 + x32 + (x0*x1 - x2 + x4*(x3 - 1*(-0.0047661136)) - x5 + (x0*x1 - 1*(-0.17705722))*0.6601853 - 1*0.23561713)*3.015404 - 1*0.11410138 - 0.007250701 - 1*(-0.5130631),x17*0.1310593,1.2445923,0.9134533,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
(x0*x1 - (x2 + x5))*4.41538,x19*x19**2*(-0.04770273),10.140265,0.9154801,1,51,14,"[np.int64(2), np.int64(3), np.int64(5), np.int64(8), np.int64(13), np.int64(15), np.int64(16), np.int64(21), np.int64(25), np.int64(26), np.int64(38), np.int64(42), np.int64(47), np.int64(50)]",[],"[np.int64(2), np.int64(3), np.int64(5), np.int64(8), np.int64(13), np.int64(15), np.int64(16), np.int64(21), np.int64(25), np.int64(26), np.int64(38), np.int64(42), np.int64(47), np.int64(50)]"
-x5 - x5 - 5.0840673*(-x0*x1 + x2),x44**2*0.09912831*(x13 - x49**2),7.7436566,0.9411998,2,52,20,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(13), np.int64(14), np.int64(22), np.int64(24), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(50), np.int64(51)]",[np.int64(50)],"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(13), np.int64(14), np.int64(22), np.int64(24), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(50), np.int64(51)]"
-(-5.0827813)*x0*x1 + x2*(-5.0652537) + x3*(0.34516156*x4 + x4 + x4) - (0.020086076 - (-2.9958146)*x5),x1*(0.0855743391560464*x18**2)*x22,1.2662188,0.87400675,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
-(-4.962445)*x0*x1 + x2*(-4.9718957) + x5*(-2.8945627) + (x3*x4 + 5.1126895)*2.9064202 - 14.818256,0.0045282218773801*(x18 + x7)**4,1.1000837,0.9050716,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
-x5 + (x0*x1 - x2)*4.965127,x16*x25*(0.17074877 - 0.24755974*x23)**2*(1.3778576 - x18),9.218272,0.89514047,2,52,14,"[np.int64(2), np.int64(5), np.int64(10), np.int64(12), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(32), np.int64(35), np.int64(36), np.int64(43), np.int64(48), np.int64(50)]",[],"[np.int64(2), np.int64(5), np.int64(10), np.int64(12), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(32), np.int64(35), np.int64(36), np.int64(43), np.int64(48), np.int64(50)]"
x13 - 4.9822736*x2 - 3.3336754*(-x3*x4 + x5),(x14*(x34**2 + x8) - x20)*0.11084044,17.388952,0.8937446,3,53,26,"[np.int64(1), np.int64(2), np.int64(5), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(37), np.int64(41), np.int64(42), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(1), np.int64(2), np.int64(5), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(37), np.int64(41), np.int64(42), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52)]"
0.8136351 - 2.9505773*(x5 + (1.8655628 - (x0*x1 + 1.5196302))*1.5008852 + (x2*14.561578 + x21)*0.11036752 - 1*0.23298676),(x14*(-1.0063514) - ((x13 - 1*(-0.27491808))*(-x9 - 0.40454277) - (x18 - 1*0.29961222)))*0.11963393,11.608421,0.9187141,2,52,16,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(28), np.int64(35), np.int64(39), np.int64(50)]",[np.int64(51)],"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(28), np.int64(35), np.int64(39), np.int64(50), np.int64(51)]"
(-1.7709802*x2 + x3*x4 - x5)*2.955605,(x23 - (-(-1.1765827*x0*(-(-x46 + x48) - 0.15749684) + x9) - 0.9947733))*(x13*x18 - x18 - x39 - (x16 - x24 - x37 + 0.09261489) - 0.33469555)*0.055005245,20.789618,0.7856264,19,69,22,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(13), np.int64(21), np.int64(22), np.int64(23), np.int64(29), np.int64(38), np.int64(39), np.int64(41), np.int64(47), np.int64(49), np.int64(51), np.int64(56), np.int64(57), np.int64(63), np.int64(65)]",[],"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(13), np.int64(21), np.int64(22), np.int64(23), np.int64(29), np.int64(38), np.int64(39), np.int64(41), np.int64(47), np.int64(49), np.int64(51), np.int64(56), np.int64(57), np.int64(63), np.int64(65)]"
(x2*7.964888 - (-4.9015403)*x5 - (0.21421349 - (-7.8062534)*x0*x1))*(-0.62586856),(-x3*x44**2 - 0.45961446)*0.11543493,9.602483,0.85932773,2,52,18,"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(10), np.int64(13), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(34), np.int64(40), np.int64(51)]",[np.int64(50)],"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(10), np.int64(13), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(34), np.int64(40), np.int64(50), np.int64(51)]"
-(x2*5.216716 + (-x0*x1 + x5)*3.970775) - 0.02476179,x37*0.09395314*x46*x16**2,8.365928,0.8732759,1,51,15,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(31), np.int64(32), np.int64(40), np.int64(42), np.int64(50)]",[],"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(31), np.int64(32), np.int64(40), np.int64(42), np.int64(50)]"
(x0*1.6851112*(x1 - 1*0.5835112) + x0 - 1.6949476*x2 + x3*x4 - x5)*2.9379842,(0.0463110744320064*x36**2)*(x28 + x36)*(x44 + x47),1.2380898,0.92922914,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x1*x0*5.0917153 + ((1.751731 - (x3 + x4 - 1*(-0.10248693))**2)*(-0.2572429) - (x2*1.6300414 + x5))*3.048103,x31*x10**2*0.09760158,4.46785,0.93326235,5,55,5,"[np.int64(2), np.int64(5), np.int64(51), np.int64(52)]",[np.int64(50)],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]"
(x0*x1 - x2 - x5)*4.2602925,(-x29 + x43)*0.11320925,8.913708,0.92069936,1,51,12,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(30), np.int64(31), np.int64(50)]",[],"[np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(30), np.int64(31), np.int64(50)]"
x3*2.9883714*x4 - 3.01666*x5 - 5.067069*(-x0*x1 + x2),x26*x6*x7*x48*0.18014748,1.1802453,0.92984784,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
-3.499348*(x2 + x5) - (-5.0492287*x0*x1 + x2 - 2.967568*x3*x4) + 0.029293444,x33*(x14 + x41*x48)*(x41 + 0.7351156)*(-0.07513778),1.2542964,0.9051096,3,53,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x0*x1*4.540015 + x3*x4*2.53378 - x4 + x4 + (-(-1.6447773)*x2 + x5)*(-3.029395),x34*x32*0.1659098*(x23 + x31),1.0968007,0.9000585,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
(x3*x4 - x5 + (x0*x1 - x2)*1.6586854)*2.9975362,x9*(-0.1264399)*x36,1.2441834,0.8338507,3,53,5,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[np.int64(52)],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51), np.int64(52)]"
(x0*x1 - x2)*4.958446 - 2.9740088*(-x3*x4 + x5 + 0.028016347),x20*0.14825456,1.0889205,0.8537315,2,52,4,"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]",[],"[np.int64(2), np.int64(5), np.int64(50), np.int64(51)]"
x0*(x1*5.146448 - 0.038830362) - 5.031269*(x2 + x5),x45*x40*0.0603424*(x45**2 - x49),8.296146,0.81867707,1,51,20,"[np.int64(2), np.int64(5), np.int64(7), np.int64(11), np.int64(15), np.int64(21), np.int64(22), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(49), np.int64(50)]",[],"[np.int64(2), np.int64(5), np.int64(7), np.int64(11), np.int64(15), np.int64(21), np.int64(22), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(49), np.int64(50)]"
(-1.685402*x0*(x1 - 1*(-0.0023355035)) + x2*1.7460217 + x5)*(-2.909261),x13*(-x26**2*x47 + x34)*(-0.12695688),9.924279,0.9031274,2,52,13,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(17), np.int64(23), np.int64(27), np.int64(28), np.int64(34), np.int64(40), np.int64(47), np.int64(49), np.int64(50)]",[],"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(17), np.int64(23), np.int64(27), np.int64(28), np.int64(34), np.int64(40), np.int64(47), np.int64(49), np.int64(50)]"
x0*x1*4.9974546 + x2*(-5.324734) + x5*(-3.097153),(-(-0.9006587)*x10 + x36)*0.12645948*(x23*(x43 - 0.8898908) + (x0 - 0.15296051)*(x17 - 1.1084707)),10.471026,0.833214,7,57,18,"[np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(12), np.int64(15), np.int64(19), np.int64(24), np.int64(29), np.int64(35), np.int64(38), np.int64(40), np.int64(46), np.int64(47), np.int64(49), np.int64(50), np.int64(52), np.int64(53)]",[],"[np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(12), np.int64(15), np.int64(19), np.int64(24), np.int64(29), np.int64(35), np.int64(38), np.int64(40), np.int64(46), np.int64(47), np.int64(49), np.int64(50), np.int64(52), np.int64(53)]"
(-x2 - (-x0*x1 + x5) - 0.5319747 + 0.44873053)*4.463324,(x30 - x9)*x9*0.10499009,9.785099,0.8914733,3,53,12,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(18), np.int64(20), np.int64(31), np.int64(37), np.int64(41), np.int64(46), np.int64(50), np.int64(52)]",[],"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(18), np.int64(20), np.int64(31), np.int64(37), np.int64(41), np.int64(46), np.int64(50), np.int64(52)]"
2.727161*x1 - 2.727161*log(x2**2),x34*0.1458083,34.621426,0.79056835,1,51,25,"[np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(34), np.int64(37), np.int64(40), np.int64(46), np.int64(48), np.int64(50)]",[],"[np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(34), np.int64(37), np.int64(40), np.int64(46), np.int64(48), np.int64(50)]"
x1*x0**2*5.071167 - x2**2 + 4.5731974,1.25308787406448e-5*(x40 - (x0*x9 - x40))**4*(x46 - 1*(-1.7503029))**4,31.331442,0.83140284,2,52,28,"[np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(12), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(32), np.int64(37), np.int64(38), np.int64(40), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49), np.int64(50), np.int64(51)]",[],"[np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(12), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(32), np.int64(37), np.int64(38), np.int64(40), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49), np.int64(50), np.int64(51)]"
4.547002*x0**2*x1 - 4.547002*x5 - log(x2**4),(x0**2*x28 + x16)*(x27 + x6)*(-0.08063132),10.541373,0.83558106,4,54,18,"[np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(27), np.int64(29), np.int64(32), np.int64(35), np.int64(46), np.int64(48), np.int64(49), np.int64(50), np.int64(53)]",[],"[np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(15), np.int64(16), np.int64(21), np.int64(24), np.int64(27), np.int64(29), np.int64(32), np.int64(35), np.int64(46), np.int64(48), np.int64(49), np.int64(50), np.int64(53)]"
x1*x0**2*5.057656 + (-x2**2 - x5 + 1.9938091)*2.8058577,(x35 + x48*(-x42 + x47 - 1*1.0456119) - (x20 + x3 + x36 - x42))*(-0.10291404),22.615498,0.94910884,4,54,30,"[np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(14), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(45), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(53)]",[],"[np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(14), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(45), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(53)]"
5.0283585*x0**2*x1 - 0.00567644710084*(x5 + 4.772269)**4 - 2.4953747*log(x2**2) + 3.5119068,x5*(-0.11216884)*x14**2,9.579356,0.9138845,4,54,14,"[np.int64(3), np.int64(5), np.int64(7), np.int64(10), np.int64(13), np.int64(20), np.int64(21), np.int64(22), np.int64(28), np.int64(37), np.int64(40), np.int64(50), np.int64(51), np.int64(52)]",[np.int64(51)],"[np.int64(3), np.int64(5), np.int64(7), np.int64(10), np.int64(13), np.int64(20), np.int64(21), np.int64(22), np.int64(28), np.int64(37), np.int64(40), np.int64(50), np.int64(51), np.int64(52)]"
5.2139697*x0**2*x1 - 3.2139697*x5 - 5.2139697*sqrt(x2**2) + 6.9961749529924,(x14**2 - x37)*x37*0.08209801,16.561962,0.968669,3,53,27,"[np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(11), np.int64(12), np.int64(15), np.int64(20), np.int64(21), np.int64(22), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(50), np.int64(51), np.int64(52)]","[np.int64(51), np.int64(52)]","[np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(11), np.int64(12), np.int64(15), np.int64(20), np.int64(21), np.int64(22), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(50), np.int64(51), np.int64(52)]"
(5.37064217225316*x0**2)*x1 + 3.4642444,0.13610664*x16*(x12*(x3 + x37 - 1*(-1.325152)) - (x4 + 0.9242726)),34.715466,0.871213,3,53,28,"[np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(29), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(46), np.int64(50), np.int64(51)]",[],"[np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(29), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(46), np.int64(50), np.int64(51)]"
-(-4.90513262281156*x0**2*x1 + (x5 - (7.1269693 - x2**2))**2*(-0.29074895)) - 4.5757594 - 3.7266388,(x33 - (-(x17 - (x2 - x28*(x13 + x18 + x8*(x17 + x18 - 1*0.43983895)) - x4 - (x18 + x28*(x23 + x27 + x4) + x5*(-0.83190453)))) - (x17**2 + 0.80081326) + 1.914241))*(-0.08551659),17.717928,0.8662079,11,61,36,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(50), np.int64(52), np.int64(53), np.int64(56), np.int64(57), np.int64(58), np.int64(59), np.int64(60)]",[],"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(50), np.int64(52), np.int64(53), np.int64(56), np.int64(57), np.int64(58), np.int64(59), np.int64(60)]"
-x2**2 + (-x0**2*x1 + x5 - 0.9549548)*(-4.6876264),x44*(-x46 + x48)*((0.0068048853 - x46)*0.0068048853 + (-(x21 + x23) - 0.3817275)**2*(-0.002536358))*(x48*(3.4815257 - (-2.8915105)*x48) - (x44 + x6))*(x41 - (-1.1981534)*(-x23 + x23 + x33)**2 + 1.2087309),28.633255,0.87430996,5,55,23,"[np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(15), np.int64(18), np.int64(21), np.int64(27), np.int64(28), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(43), np.int64(47), np.int64(50), np.int64(51), np.int64(53), np.int64(54)]",[],"[np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(15), np.int64(18), np.int64(21), np.int64(27), np.int64(28), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(43), np.int64(47), np.int64(50), np.int64(51), np.int64(53), np.int64(54)]"
